dataset,model,percent,dim,score
kuhar,fft-convae,25,23,0.7183098591549295
kuhar,fft-convae,25,65,0.7781690140845071
kuhar,fft-convae,25,60,0.7838028169014085
kuhar,fft-convae,25,28,0.7424882629107981
kuhar,fft-convae,25,14,0.6173708920187793
kuhar,fft-convae,25,47,0.1666666666666666
kuhar,fft-convae,25,38,0.7136150234741784
kuhar,fft-convae,25,66,0.7225352112676057
kuhar,fft-convae,25,84,0.8089201877934272
kuhar,fft-convae,25,73,0.6877934272300469
kuhar,fft-convae,25,78,0.7300469483568075
kuhar,fft-convae,25,69,0.6997652582159624
kuhar,fft-convae,25,89,0.7077464788732394
kuhar,fft-convae,25,75,0.7018779342723004
kuhar,fft-convae,25,71,0.6971830985915493
kuhar,fft-convae,25,82,0.6992957746478873
kuhar,fft-convae,25,53,0.7359154929577466
kuhar,fft-convae,25,62,0.664319248826291
kuhar,fft-convae,25,57,0.6936619718309859
kuhar,fft-convae,25,32,0.6981220657276996
kuhar,fft-convae,25,35,0.760093896713615
kuhar,fft-convae,25,49,0.7863849765258216
kuhar,fft-convae,25,67,0.7636150234741784
kuhar,fft-convae,25,40,0.6406103286384977
kuhar,fft-convae,25,43,0.6901408450704225
kuhar,fft-convae,25,55,0.8225352112676056
kuhar,fft-convae,25,29,0.7765258215962441
kuhar,fft-convae,25,19,0.7366197183098592
kuhar,fft-convae,25,51,0.7920187793427231
kuhar,fft-convae,25,46,0.607981220657277
kuhar,fft-convae,25,56,0.7086854460093897
kuhar,fft-convae,25,60,0.707511737089202
kuhar,fft-convae,25,52,0.7389671361502348
kuhar,fft-convae,25,55,0.5657276995305164
kuhar,fft-convae,25,48,0.7091549295774647
kuhar,fft-convae,25,44,0.7173708920187793
kuhar,fft-convae,25,41,0.7276995305164319
kuhar,fft-convae,25,59,0.6077464788732393
kuhar,fft-convae,25,54,0.7467136150234742
kuhar,fft-convae,25,38,0.7347417840375586
kuhar,fft-convae,25,50,0.1666666666666666
kuhar,fft-convae,25,64,0.5577464788732394
kuhar,fft-convae,25,26,0.702112676056338
kuhar,fft-convae,25,46,0.647887323943662
kuhar,fft-convae,25,58,0.6800469483568075
kuhar,fft-convae,25,36,0.8035211267605634
kuhar,fft-convae,25,43,0.7718309859154929
kuhar,fft-convae,25,39,0.692018779342723
kuhar,fft-convae,25,34,0.6284037558685446
kuhar,fft-convae,25,62,0.5624413145539906
kuhar,fft-convae,25,49,0.7924882629107981
kuhar,fft-convae,25,31,0.7093896713615024
kuhar,fft-convae,25,56,0.7910798122065728
kuhar,fft-convae,25,45,0.6572769953051644
kuhar,fft-convae,25,42,0.6830985915492958
kuhar,fft-convae,25,37,0.607981220657277
kuhar,fft-convae,25,53,0.6666666666666666
kuhar,fft-convae,25,47,0.6643192488262911
kuhar,fft-convae,25,22,0.7279342723004695
kuhar,fft-convae,25,41,0.6345070422535212
kuhar,fft-convae,25,51,0.6053990610328638
kuhar,fft-convae,25,30,0.6502347417840375
kuhar,fft-convae,25,33,0.7286384976525822
kuhar,fft-convae,25,36,0.5875586854460095
kuhar,fft-convae,25,27,0.7169014084507042
kuhar,fft-convae,25,58,0.5784037558685446
kuhar,fft-convae,25,39,0.8023474178403756
kuhar,fft-convae,25,24,0.731924882629108
kuhar,fft-convae,25,48,0.7007042253521127
kuhar,fft-convae,25,44,0.7403755868544601
kuhar,fft-convae,25,54,0.6812206572769952
kuhar,fft-convae,25,64,0.6863849765258216
kuhar,fft-convae,25,50,0.6948356807511737
kuhar,fft-convae,25,42,0.7762910798122065
kuhar,fft-convae,25,52,0.6913145539906103
kuhar,fft-convae,25,60,0.7370892018779343
kuhar,fft-convae,25,33,0.7366197183098592
kuhar,fft-convae,25,35,0.7565727699530517
kuhar,fft-convae,25,45,0.7422535211267606
kuhar,fft-convae,25,20,0.678169014084507
kuhar,fft-convae,25,56,0.5751173708920188
kuhar,fft-convae,25,40,0.7347417840375587
kuhar,fft-convae,25,62,0.7809859154929577
kuhar,fft-convae,25,29,0.5845070422535211
kuhar,fft-convae,25,17,0.6917840375586854
kuhar,fft-convae,25,47,0.7068075117370892
kuhar,fft-convae,25,70,0.7129107981220657
kuhar,fft-convae,25,25,0.6985915492957746
kuhar,fft-convae,25,38,0.702112676056338
kuhar,fft-convae,25,49,0.5422535211267607
kuhar,fft-convae,25,7,0.6157276995305163
kuhar,fft-convae,25,54,0.678638497652582
kuhar,fft-convae,25,42,0.5985915492957746
kuhar,fft-convae,25,31,0.794131455399061
kuhar,fft-convae,25,57,0.7877934272300469
kuhar,fft-convae,25,52,0.6880281690140845
kuhar,fft-convae,25,35,0.5938967136150235
kuhar,fft-convae,25,44,0.1854460093896713
kuhar,fft-convae,25,46,0.7507042253521127
kuhar,fft-convae,25,27,0.1666666666666666
kuhar,fft-convae,25,32,0.7739436619718311
kuhar,fft-convae,25,39,0.7765258215962441
kuhar,fft-convae,25,65,0.6032863849765259
kuhar,fft-convae,25,37,0.7927230046948357
kuhar,fft-convae,25,49,0.8389671361502347
kuhar,fft-convae,25,68,0.7741784037558685
kuhar,fft-convae,25,55,0.7274647887323944
kuhar,fft-convae,25,51,0.7730046948356807
kuhar,fft-convae,25,60,0.5845070422535211
kuhar,fft-convae,25,63,0.7021126760563381
kuhar,fft-convae,25,48,0.7037558685446009
kuhar,fft-convae,25,59,0.8070422535211268
kuhar,fft-convae,25,53,0.7631455399061033
kuhar,fft-convae,25,57,0.6830985915492958
kuhar,fft-convae,25,50,0.7204225352112676
kuhar,fft-convae,25,49,0.72981220657277
kuhar,fft-convae,25,72,0.1666666666666666
kuhar,fft-convae,25,55,0.6906103286384976
kuhar,fft-convae,25,44,0.6232394366197183
kuhar,fft-convae,25,61,0.6884976525821597
kuhar,fft-convae,25,41,0.7119718309859155
kuhar,fft-convae,25,46,0.747887323943662
kuhar,fft-convae,25,66,0.7368544600938967
kuhar,fft-convae,25,58,0.7225352112676057
kuhar,fft-convae,25,53,0.7992957746478874
kuhar,fft-convae,25,51,0.797887323943662
kuhar,fft-convae,25,47,0.6328638497652582
kuhar,fft-convae,25,76,0.818075117370892
kuhar,fft-convae,25,43,0.7053990610328638
kuhar,fft-convae,25,48,0.6438967136150234
kuhar,fft-convae,25,64,0.6596244131455399
kuhar,fft-convae,25,55,0.722300469483568
kuhar,fft-convae,25,61,0.5913145539906103
kuhar,fft-convae,25,69,0.7532863849765258
kuhar,fft-convae,25,40,0.1666666666666666
kuhar,fft-convae,25,45,0.6089201877934272
kuhar,fft-convae,25,50,0.7647887323943661
kuhar,fft-convae,25,52,0.5582159624413146
kuhar,fft-convae,25,57,0.6598591549295774
kuhar,fft-convae,25,37,0.6150234741784038
kuhar,fft-convae,25,67,0.6974178403755869
kuhar,fft-convae,25,43,0.7544600938967136
kuhar,fft-convae,25,41,0.1666666666666666
kuhar,fft-convae,25,54,0.744131455399061
kuhar,fft-convae,25,59,0.7119718309859154
kuhar,fft-convae,25,62,0.8077464788732394
kuhar,fft-convae,25,47,0.7732394366197183
kuhar,fft-convae,25,45,0.7185446009389672
kuhar,fft-convae,25,38,0.795774647887324
kuhar,fft-convae,25,35,0.5868544600938967
kuhar,fft-convae,25,56,0.742018779342723
kuhar,fft-convae,25,33,0.7112676056338028
kuhar,fft-convae,25,30,0.785680751173709
kuhar,fft-convae,25,28,0.7185446009389671
kuhar,fft-convae,25,39,0.7875586854460094
kuhar,fft-convae,25,23,0.6255868544600938
kuhar,fft-convae,25,36,0.7136150234741784
kuhar,fft-convae,25,42,0.731924882629108
kuhar,fft-convae,25,48,0.7340375586854461
kuhar,fft-convae,25,34,0.7147887323943662
kuhar,fft-convae,25,31,0.6713615023474179
kuhar,fft-convae,25,26,0.6995305164319248
kuhar,fft-convae,25,40,0.7126760563380282
kuhar,fft-convae,25,45,0.7401408450704227
kuhar,fft-convae,25,49,0.6779342723004695
kuhar,fft-convae,25,51,0.7572769953051643
kuhar,fft-convae,25,43,0.8091549295774648
kuhar,fft-convae,25,37,0.6976525821596244
kuhar,fft-convae,25,33,0.7847417840375587
kuhar,fft-convae,25,46,0.7143192488262912
kuhar,fft-convae,25,29,0.747887323943662
kuhar,fft-convae,25,53,0.7136150234741784
kuhar,fft-convae,25,39,0.7471830985915493
kuhar,fft-convae,25,41,0.7995305164319249
kuhar,fft-convae,25,49,0.7661971830985916
kuhar,fft-convae,25,21,0.7154929577464789
kuhar,fft-convae,25,35,0.705868544600939
kuhar,fft-convae,25,44,0.8004694835680752
kuhar,fft-convae,25,32,0.7471830985915492
kuhar,fft-convae,25,25,0.7955399061032865
kuhar,fft-convae,25,51,0.8359154929577466
kuhar,fft-convae,25,47,0.8246478873239436
kuhar,fft-convae,25,59,0.7011737089201878
kuhar,fft-convae,25,54,0.804225352112676
kuhar,fft-convae,25,51,0.7511737089201878
kuhar,fft-convae,25,56,0.6814553990610329
kuhar,fft-convae,25,47,0.6352112676056338
kuhar,fft-convae,25,53,0.7307511737089202
kuhar,fft-convae,25,50,0.7657276995305164
kuhar,fft-convae,25,57,0.6558685446009389
kuhar,fft-convae,25,63,0.7042253521126761
kuhar,fft-convae,25,60,0.8232394366197182
kuhar,fft-convae,25,55,0.8070422535211268
kuhar,fft-convae,25,52,0.7382629107981221
kuhar,fft-convae,25,47,0.702112676056338
kuhar,fft-convae,25,43,0.7349765258215963
kuhar,fft-convae,25,65,0.7335680751173709
kuhar,fft-convae,25,72,0.7612676056338028
kuhar,fft-convae,25,61,0.6863849765258216
kuhar,fft-convae,25,59,0.7718309859154929
kuhar,fft-convae,25,58,0.7227699530516432
kuhar,fft-convae,25,67,0.7981220657276995
kuhar,fft-convae,25,62,0.67018779342723
kuhar,fft-convae,25,60,0.780281690140845
kuhar,fft-convae,25,79,0.7725352112676056
kuhar,fft-convae,25,70,0.728169014084507
kuhar,fft-convae,25,49,0.8241784037558684
kuhar,fft-convae,25,46,0.7868544600938967
kuhar,fft-convae,25,41,0.7697183098591549
kuhar,fft-convae,25,65,0.7462441314553991
kuhar,fft-convae,25,52,0.8105633802816902
kuhar,fft-convae,25,44,0.673474178403756
kuhar,fft-convae,25,49,0.748356807511737
kuhar,fft-convae,25,42,0.6781690140845071
kuhar,fft-convae,25,39,0.7502347417840375
kuhar,fft-convae,25,45,0.7992957746478873
kuhar,fft-convae,25,48,0.7936619718309859
kuhar,fft-convae,25,38,0.7342723004694836
kuhar,fft-convae,25,51,0.7669014084507042
kuhar,fft-convae,25,42,0.6690140845070423
kuhar,fft-convae,25,47,0.8011737089201878
kuhar,fft-convae,25,36,0.6793427230046949
kuhar,fft-convae,25,50,0.7380281690140846
kuhar,fft-convae,25,54,0.6922535211267605
kuhar,fft-convae,25,45,0.7436619718309859
kuhar,fft-convae,25,40,0.7767605633802817
kuhar,fft-convae,25,49,0.726056338028169
kuhar,fft-convae,25,43,0.8032863849765258
kuhar,fft-convae,25,38,0.6431924882629108
kuhar,fft-convae,25,57,0.7915492957746479
kuhar,fft-convae,25,52,0.6762910798122064
kuhar,fft-convae,25,47,0.7213615023474179
kuhar,fft-convae,25,34,0.686150234741784
kuhar,fft-convae,25,44,0.7187793427230047
kuhar,fft-convae,25,53,0.6887323943661972
kuhar,fft-convae,25,40,0.7892018779342723
kuhar,fft-convae,25,56,0.7016431924882629
kuhar,fft-convae,25,37,0.8396713615023474
kuhar,fft-convae,25,49,0.82981220657277
kuhar,fft-convae,25,45,0.826056338028169
kuhar,fft-convae,25,41,0.7530516431924883
kuhar,fft-convae,25,55,0.7377934272300469
kuhar,fft-convae,25,37,0.1666666666666666
kuhar,fft-convae,25,36,0.607981220657277
kuhar,fft-convae,25,47,0.721830985915493
kuhar,fft-convae,25,51,0.7654929577464789
kuhar,fft-convae,25,42,0.6525821596244131
kuhar,fft-convae,25,58,0.1666666666666666
kuhar,fft-convae,25,45,0.6976525821596244
kuhar,fft-convae,25,32,0.7676056338028168
kuhar,fft-convae,25,40,0.5352112676056338
kuhar,fft-convae,25,30,0.6685446009389671
kuhar,fft-convae,25,44,0.7260563380281689
kuhar,fft-convae,25,34,0.676056338028169
kuhar,fft-convae,25,38,0.6830985915492958
kuhar,fft-convae,25,50,0.1666666666666666
kuhar,fft-convae,25,54,0.8096244131455398
kuhar,fft-convae,25,46,0.3169014084507042
kuhar,fft-convae,25,48,0.7190140845070423
kuhar,fft-convae,25,42,0.6992957746478874
kuhar,fft-convae,25,36,0.6929577464788733
kuhar,fft-convae,25,27,0.6838028169014084
kuhar,fft-convae,25,43,0.6769953051643192
kuhar,fft-convae,25,52,0.6431924882629108
kuhar,fft-convae,25,56,0.6924882629107981
kuhar,fft-convae,25,33,0.6913145539906103
kuhar,fft-convae,25,63,0.7039906103286385
kuhar,fft-convae,25,40,0.6666666666666667
kuhar,fft-convae,25,45,0.6816901408450704
kuhar,fft-convae,25,50,0.8258215962441314
kuhar,fft-convae,25,35,0.711737089201878
kuhar,fft-convae,25,53,0.6948356807511737
kuhar,fft-convae,25,30,0.1666666666666666
kuhar,fft-convae,25,38,0.6455399061032864
kuhar,fft-convae,25,46,0.607981220657277
kuhar,fft-convae,25,48,0.7171361502347418
kuhar,fft-convae,25,41,0.5786384976525822
kuhar,fft-convae,25,50,0.8007042253521126
kuhar,fft-convae,25,57,0.6995305164319249
kuhar,fft-convae,25,61,0.7206572769953051
kuhar,fft-convae,25,43,0.6173708920187794
kuhar,fft-convae,25,54,0.7309859154929578
kuhar,fft-convae,25,28,0.7605633802816901
kuhar,fft-convae,25,39,0.1666666666666666
kuhar,fft-convae,25,37,0.7293427230046948
kuhar,fft-convae,25,32,0.763849765258216
kuhar,fft-convae,25,44,0.7089201877934272
kuhar,fft-convae,25,59,0.1666666666666666
kuhar,fft-convae,25,52,0.6906103286384976
kuhar,fft-convae,25,49,0.7140845070422536
kuhar,fft-convae,25,55,0.7509389671361502
kuhar,fft-convae,25,34,0.6880281690140845
kuhar,fft-convae,25,58,0.7859154929577465
kuhar,fft-convae,25,42,0.7112676056338029
kuhar,fft-convae,25,47,0.7866197183098592
kuhar,fft-convae,25,36,0.7417840375586854
kuhar,fft-convae,25,45,0.7509389671361502
kuhar,fft-convae,25,51,0.7018779342723004
kuhar,fft-convae,25,40,0.6753521126760563
kuhar,fft-convae,25,31,0.6056338028169014
kuhar,fft-convae,25,23,0.5938967136150235
kuhar,fft-convae,25,48,0.6971830985915493
kuhar,fft-convae,25,46,0.6910798122065727
kuhar,fft-convae,25,56,0.6868544600938967
kuhar,fft-convae,25,53,0.5938967136150235
kuhar,fft-convae,25,61,0.7368544600938967
kuhar,fft-convae,25,39,0.7197183098591549
kuhar,fft-convae,25,43,0.6619718309859155
kuhar,fft-convae,25,37,0.6823943661971831
kuhar,fft-convae,25,51,0.6784037558685446
kuhar,fft-convae,25,49,0.72018779342723
kuhar,fft-convae,25,74,0.7032863849765258
kuhar,fft-convae,25,63,0.7509389671361503
kuhar,fft-convae,25,34,0.7408450704225352
kuhar,fft-convae,25,65,0.7671361502347418
kuhar,fft-convae,25,42,0.6854460093896714
kuhar,fft-convae,25,29,0.6967136150234743
kuhar,fft-convae,25,45,0.7009389671361502
kuhar,fft-convae,25,55,0.7227699530516432
kuhar,fft-convae,25,68,0.83943661971831
kuhar,fft-convae,25,59,0.6957746478873239
kuhar,fft-convae,25,26,0.6852112676056339
kuhar,fft-convae,25,64,0.8091549295774648
kuhar,fft-convae,25,79,0.828638497652582
kuhar,fft-convae,25,87,0.8065727699530516
kuhar,fft-convae,25,89,0.7931924882629107
kuhar,fft-convae,25,76,0.7896713615023474
kuhar,fft-convae,25,85,0.778169014084507
kuhar,fft-convae,25,81,0.8009389671361502
kuhar,fft-convae,25,69,0.5241784037558685
kuhar,fft-convae,25,72,0.5774647887323944
kuhar,fft-convae,25,83,0.8110328638497654
kuhar,fft-convae,25,80,0.7863849765258216
kuhar,fft-convae,25,74,0.6345070422535211
kuhar,fft-convae,25,85,0.801643192488263
kuhar,fft-convae,25,78,0.7107981220657277
kuhar,fft-convae,25,77,0.8255868544600939
kuhar,fft-convae,25,83,0.7894366197183098
kuhar,fft-convae,25,81,0.8269953051643192
kuhar,fft-convae,25,75,0.6408450704225352
kuhar,fft-convae,25,78,0.6046948356807512
kuhar,fft-convae,25,73,0.8028169014084507
kuhar,fft-convae,25,69,0.6291079812206573
kuhar,fft-convae,25,79,0.5727699530516432
kuhar,fft-convae,25,85,0.8035211267605634
kuhar,fft-convae,25,82,0.6166666666666666
kuhar,fft-convae,25,90,0.8025821596244131
kuhar,fft-convae,25,89,0.6408450704225352
kuhar,fft-convae,25,86,0.8093896713615024
kuhar,fft-convae,25,67,0.6807511737089202
kuhar,fft-convae,25,71,0.6753521126760564
kuhar,fft-convae,25,76,0.5915492957746479
kuhar,fft-convae,25,74,0.7913145539906103
kuhar,fft-convae,25,87,0.6199530516431925
kuhar,fft-convae,25,81,0.6173708920187794
kuhar,fft-convae,25,71,0.6377934272300468
kuhar,fft-convae,25,67,0.6769953051643192
kuhar,fft-convae,25,70,0.5751173708920188
kuhar,fft-convae,25,83,0.7136150234741784
kuhar,fft-convae,25,79,0.8267605633802816
kuhar,fft-convae,25,78,0.8368544600938966
kuhar,fft-convae,25,74,0.6643192488262911
kuhar,fft-convae,25,65,0.596244131455399
kuhar,fft-convae,25,67,0.5516431924882629
kuhar,fft-convae,25,87,0.592018779342723
kuhar,fft-convae,25,76,0.5901408450704224
kuhar,fft-convae,25,88,0.6455399061032864
kuhar,fft-convae,25,84,0.5739436619718311
kuhar,fft-convae,25,68,0.5859154929577465
kuhar,fft-convae,25,80,0.7934272300469484
kuhar,fft-convae,25,72,0.6267605633802817
kuhar,fft-convae,25,69,0.7347417840375587
kuhar,fft-convae,25,76,0.8110328638497653
kuhar,fft-convae,25,77,0.5661971830985916
kuhar,fft-convae,25,63,0.6185446009389671
kuhar,fft-convae,25,73,0.6737089201877934
kuhar,fft-convae,25,66,0.7286384976525822
kuhar,fft-convae,25,71,0.5774647887323944
kuhar,fft-convae,25,82,0.5875586854460094
kuhar,fft-convae,25,64,0.5758215962441314
kuhar,fft-convae,25,75,0.7572769953051643
kuhar,fft-convae,25,61,0.82018779342723
kuhar,fft-convae,25,80,0.6053990610328639
kuhar,fft-convae,25,77,0.6737089201877934
kuhar,fft-convae,25,70,0.7847417840375587
kuhar,fft-convae,25,85,0.5892018779342723
kuhar,fft-convae,25,57,0.7779342723004696
kuhar,fft-convae,25,62,0.7704225352112676
kuhar,fft-convae,25,59,0.6147887323943662
kuhar,fft-convae,25,53,0.6267605633802817
kuhar,fft-convae,25,41,0.5922535211267606
kuhar,fft-convae,25,48,0.578169014084507
kuhar,fft-convae,25,72,0.1666666666666666
kuhar,fft-convae,25,60,0.6291079812206573
kuhar,fft-convae,25,66,0.6619718309859155
kuhar,fft-convae,25,83,0.6093896713615023
kuhar,fft-convae,25,90,0.5976525821596244
kuhar,fft-convae,25,68,0.596244131455399
kuhar,fft-convae,25,51,0.804225352112676
kuhar,fft-convae,25,39,0.7248826291079812
kuhar,fft-convae,25,54,0.811737089201878
kuhar,fft-convae,25,35,0.6666666666666666
kuhar,fft-convae,25,57,0.763849765258216
kuhar,fft-convae,25,73,0.5657276995305164
kuhar,fft-convae,25,43,0.6408450704225352
kuhar,fft-convae,25,46,0.5821596244131455
kuhar,fft-convae,25,78,0.5981220657276995
kuhar,fft-convae,25,32,0.7852112676056339
kuhar,fft-convae,25,50,0.6126760563380281
kuhar,fft-convae,25,81,0.7969483568075117
kuhar,fft-convae,25,36,0.6666666666666666
kuhar,fft-convae,25,62,0.643661971830986
kuhar,fft-convae,25,55,0.4929577464788732
kuhar,fft-convae,25,38,0.8068075117370892
kuhar,fft-convae,25,41,0.6673708920187794
kuhar,fft-convae,25,44,0.6056338028169014
kuhar,fft-convae,25,86,0.6251173708920188
kuhar,fft-convae,25,48,0.6565727699530516
kuhar,fft-convae,25,52,0.6244131455399061
kuhar,fft-convae,25,58,0.5657276995305164
kuhar,fft-convae,25,64,0.7957746478873239
kuhar,fft-convae,25,74,0.6387323943661971
kuhar,fft-convae,25,30,0.5809859154929577
kuhar,fft-convae,25,70,0.694131455399061
kuhar,fft-convae,25,24,0.7307511737089202
kuhar,fft-convae,25,46,0.7791079812206572
kuhar,fft-convae,25,33,0.7363849765258217
kuhar,fft-convae,25,40,0.7514084507042254
kuhar,fft-convae,25,60,0.687793427230047
kuhar,fft-convae,25,88,0.7262910798122066
kuhar,fft-convae,25,16,0.6110328638497652
kuhar,fft-convae,25,68,0.7460093896713615
kuhar,fft-convae,25,49,0.6267605633802817
kuhar,fft-convae,25,44,0.7767605633802817
kuhar,fft-convae,25,53,0.7694835680751172
kuhar,fft-convae,25,78,0.7269953051643193
kuhar,fft-convae,25,8,0.6098591549295775
kuhar,fft-convae,25,42,0.7009389671361502
kuhar,fft-convae,25,19,0.7056338028169014
kuhar,fft-convae,25,28,0.6408450704225352
kuhar,fft-convae,25,37,0.6737089201877934
kuhar,fft-convae,25,56,0.6549295774647887
kuhar,fft-convae,25,47,0.7460093896713615
kuhar,fft-convae,25,58,0.7795774647887324
kuhar,fft-convae,25,65,0.7816901408450705
kuhar,fft-convae,25,51,0.6901408450704225
kuhar,fft-convae,25,55,0.6028169014084507
kuhar,fft-convae,25,75,0.857511737089202
kuhar,fft-convae,25,39,0.719718309859155
kuhar,fft-convae,25,35,0.7300469483568075
kuhar,fft-convae,25,50,0.8115023474178404
kuhar,fft-convae,25,44,0.4788732394366197
kuhar,fft-convae,25,76,0.6518779342723005
kuhar,fft-convae,25,80,0.7206572769953051
kuhar,fft-convae,25,74,0.6666666666666666
kuhar,fft-convae,25,82,0.8072769953051642
kuhar,fft-convae,25,84,0.6971830985915493
kuhar,fft-convae,25,78,0.7030516431924884
kuhar,fft-convae,25,72,0.6408450704225352
kuhar,fft-convae,25,70,0.5492957746478874
kuhar,fft-convae,25,77,0.8413145539906104
kuhar,fft-convae,25,86,0.6028169014084506
kuhar,fft-convae,25,81,0.5985915492957746
kuhar,fft-convae,25,72,0.7892018779342723
kuhar,fft-convae,25,84,0.586150234741784
kuhar,fft-convae,25,75,0.6267605633802817
kuhar,fft-convae,25,90,0.6368544600938967
kuhar,fft-convae,25,79,0.6901408450704225
kuhar,fft-convae,25,76,0.7253521126760564
kuhar,fft-convae,25,77,0.6274647887323944
kuhar,fft-convae,25,88,0.7699530516431925
kuhar,fft-convae,25,82,0.636150234741784
kuhar,fft-convae,25,74,0.7030516431924883
kuhar,fft-convae,25,69,0.6126760563380281
kuhar,fft-convae,25,80,0.8030516431924882
kuhar,fft-convae,25,77,0.4061032863849765
kuhar,fft-convae,25,83,0.7636150234741784
kuhar,fft-convae,25,71,0.6166666666666667
kuhar,fft-convae,25,75,0.6596244131455399
kuhar,fft-convae,25,67,0.5539906103286385
kuhar,fft-convae,25,72,0.704225352112676
kuhar,fft-convae,25,79,0.6291079812206573
kuhar,fft-convae,25,86,0.8140845070422535
kuhar,fft-convae,25,84,0.647887323943662
kuhar,fft-convae,25,88,0.6784037558685446
kuhar,fft-convae,25,69,0.7366197183098592
kuhar,fft-convae,25,77,0.5539906103286385
kuhar,fft-convae,25,73,0.6525821596244131
kuhar,fft-convae,25,80,0.6596244131455399
kuhar,fft-convae,25,82,0.6197183098591549
kuhar,fft-convae,25,75,0.7300469483568075
kuhar,fft-convae,25,67,0.1666666666666666
kuhar,fft-convae,25,71,0.7791079812206573
kuhar,fft-convae,25,90,0.6056338028169014
kuhar,fft-convae,25,78,0.738262910798122
kuhar,fft-convae,25,82,0.8098591549295774
kuhar,fft-convae,25,85,0.6913145539906104
kuhar,fft-convae,25,66,0.7112676056338029
kuhar,fft-convae,25,74,0.7220657276995305
kuhar,fft-convae,25,70,0.6295774647887324
kuhar,fft-convae,25,73,0.6901408450704225
kuhar,fft-convae,25,77,0.5896713615023474
kuhar,fft-convae,25,80,0.6173708920187794
kuhar,fft-convae,25,69,0.7830985915492957
kuhar,fft-convae,25,85,0.6692488262910798
kuhar,fft-convae,25,76,0.6244131455399061
kuhar,fft-convae,25,87,0.8307511737089202
kuhar,fft-convae,25,65,0.6126760563380281
kuhar,fft-convae,25,79,0.8375586854460094
kuhar,fft-convae,25,68,0.1666666666666666
kuhar,fft-convae,25,83,0.814319248826291
kuhar,fft-convae,25,71,0.5845070422535211
kuhar,fft-convae,25,63,0.6032863849765258
kuhar,fft-convae,25,89,0.7206572769953051
kuhar,fft-convae,25,72,0.550469483568075
kuhar,fft-convae,25,75,0.6812206572769953
kuhar,fft-convae,25,81,0.7309859154929578
kuhar,fft-convae,25,78,0.8119718309859156
kuhar,fft-convae,25,86,0.6502347417840375
kuhar,fft-convae,25,79,0.8276995305164319
kuhar,fft-convae,25,90,0.638262910798122
kuhar,fft-convae,25,83,0.6349765258215962
kuhar,fft-convae,25,81,0.57981220657277
kuhar,fft-convae,25,87,0.1666666666666666
kuhar,fft-convae,25,79,0.751643192488263
kuhar,fft-convae,25,84,0.6704225352112677
kuhar,fft-convae,25,76,0.7065727699530516
kuhar,fft-convae,25,74,0.7774647887323944
kuhar,fft-convae,25,82,0.1666666666666666
kuhar,fft-convae,25,88,0.7269953051643193
kuhar,fft-convae,25,85,0.6762910798122066
kuhar,fft-convae,25,73,0.711737089201878
kuhar,fft-convae,25,78,0.6737089201877934
kuhar,fft-convae,25,80,0.783568075117371
kuhar,fft-convae,25,90,0.7713615023474178
kuhar,fft-convae,25,75,0.6854460093896714
kuhar,fft-convae,25,78,0.707981220657277
kuhar,fft-convae,25,73,0.7971830985915493
kuhar,fft-convae,25,76,0.6995305164319249
kuhar,fft-convae,25,69,0.6971830985915493
kuhar,fft-convae,25,81,0.7706572769953052
kuhar,fft-convae,25,71,0.7650234741784037
kuhar,fft-convae,25,76,0.8075117370892018
kuhar,fft-convae,25,83,0.6847417840375586
kuhar,fft-convae,25,67,0.7845070422535212
kuhar,fft-convae,25,80,0.7086854460093897
kuhar,fft-convae,25,77,0.7957746478873238
kuhar,fft-convae,25,73,0.6915492957746479
kuhar,fft-convae,25,79,0.7295774647887324
kuhar,fft-convae,25,71,0.687793427230047
kuhar,fft-convae,25,84,0.6859154929577465
kuhar,fft-convae,25,74,0.6915492957746479
kuhar,fft-convae,25,68,0.6150234741784038
kuhar,fft-convae,25,86,0.7284037558685446
kuhar,fft-convae,25,82,0.6901408450704225
kuhar,fft-convae,25,70,0.6279342723004696
kuhar,fft-convae,25,66,0.7406103286384976
kuhar,fft-convae,25,77,0.7291079812206573
kuhar,fft-convae,25,75,0.6713615023474179
kuhar,fft-convae,25,79,0.7002347417840374
kuhar,fft-convae,25,72,0.6056338028169014
kuhar,fft-convae,25,88,0.7136150234741784
kuhar,fft-convae,25,81,0.6948356807511736
kuhar,fft-convae,25,85,0.8152582159624414
kuhar,fft-convae,25,69,0.7300469483568075
kuhar,fft-convae,25,75,0.7436619718309859
kuhar,fft-convae,25,64,0.7511737089201878
kuhar,fft-convae,25,65,0.7603286384976526
kuhar,fft-convae,25,77,0.7481220657276995
kuhar,fft-convae,25,73,0.795774647887324
kuhar,fft-convae,25,79,0.7161971830985915
kuhar,fft-convae,25,82,0.692488262910798
kuhar,fft-convae,25,71,0.6838028169014084
kuhar,fft-convae,25,84,0.8467136150234742
kuhar,fft-convae,25,67,0.8152582159624412
kuhar,fft-convae,25,78,0.7976525821596244
kuhar,fft-convae,25,63,0.5938967136150235
kuhar,fft-convae,25,70,0.7112676056338029
kuhar,fft-convae,25,86,0.7204225352112676
kuhar,fft-convae,25,80,0.7424882629107982
kuhar,fft-convae,25,75,0.6924882629107981
kuhar,fft-convae,25,89,0.6971830985915493
kuhar,fft-convae,25,83,0.787793427230047
kuhar,fft-convae,25,88,0.7065727699530516
kuhar,fft-convae,25,85,0.7690140845070422
